date,time_point,session,group,subject,location,sick_severity,heat,test_day,test_tp,rank,observer,keeper,task,trial_session,trial_time_point,code,in_leipzig,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,causality,11,11,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,inference,10,10,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,inference,11,11,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,causality,12,12,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,inference,12,12,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,gaze_following,3,3,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,gaze_following,4,4,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,gaze_following,1,5,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,gaze_following,2,6,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,1,1,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,2,2,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,3,3,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,4,4,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,5,5,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,6,6,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,7,7,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,8,8,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,9,9,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,10,10,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,11,11,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,quantity,12,12,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_place,1,1,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_place,2,2,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_place,3,3,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_place,4,4,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,1,1,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,2,2,1,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,3,3,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,4,4,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,5,5,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,6,6,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,7,7,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,switching_feature,8,8,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,gaze_following,3,7,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,alex,sleep_room,0,yes,no,2,1,no,rene,gaze_following,4,8,0,20020508,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,1,1,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,2,2,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,inference,1,1,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,causality,1,1,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,inference,2,2,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,causality,2,2,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,inference,3,3,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,3,7,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,4,8,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,1,5,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,2,6,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,1,1,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,2,2,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,3,3,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,4,4,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,5,5,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,6,6,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,7,7,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,8,8,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,9,9,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,10,10,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,11,11,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,quantity,12,12,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_place,1,1,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_place,2,2,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_place,3,3,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_place,4,4,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,1,1,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,2,2,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,3,3,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,4,4,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,5,5,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,6,6,1,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,7,7,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,switching_feature,8,8,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,3,7,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,frederike,sleep_room,0,no,no,2,5,no,rene,gaze_following,4,8,0,20130527,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,1,1,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,2,2,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,1,1,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,1,1,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,2,2,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,2,2,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,3,3,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,3,3,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,4,4,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,4,4,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,5,5,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,5,5,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,6,6,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,6,6,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,7,7,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,8,8,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,7,7,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,8,8,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,9,9,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,9,9,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,10,10,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,11,11,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,10,10,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,11,11,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,causality,12,12,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,inference,12,12,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,3,3,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,4,4,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200911,2,1,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,1,5,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,2,6,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,1,1,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,2,2,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,3,3,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,4,4,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,5,5,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,6,6,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,7,7,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,8,8,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,9,9,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,10,10,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,11,11,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,quantity,12,12,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_place,1,1,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_place,2,2,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_place,3,3,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_place,4,4,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,1,1,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,2,2,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,3,3,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,4,4,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,5,5,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,6,6,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,7,7,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,switching_feature,8,8,0,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,3,7,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200912,2,2,b_chimp,zira,sleep_room,0,no,no,2,3,no,rene,gaze_following,4,8,1,20160203,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,gaze_following,1,1,0,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,gaze_following,2,2,0,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,inference,1,1,0,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,causality,1,1,1,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,inference,2,2,0,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,causality,2,2,1,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,inference,3,3,0,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
20200913,2,1,gorilla,abeeku,sleep_room,0,no,no,1,NA,yes,daniel,causality,3,3,0,20120820,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818
