time_point,group,subject,rank,task,performance,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors,species,sociality
1,a_chimp,azibo,12,causality,0.9166666666666666,m,mother,5.347022587268994,5.347022587268994,no,0,0,no,0,0,7.4375,a_chimp,0.006801326074471703
1,a_chimp,corrie,9,causality,0.4166666666666667,f,hand,43.68514715947981,19.471594798083505,no,0,0,no,0,0,7.4375,a_chimp,-0.004187489497208929
1,a_chimp,dorien,8,causality,0.25,f,hand,39.82203969883641,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,-0.007497170347464888
1,a_chimp,fraukje,11,causality,1,f,hand,44.3668720054757,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,0.0035567467825448063
1,a_chimp,frodo,1,causality,0.5,m,mother,26.72142368240931,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,0.01154904193740336
1,a_chimp,kisha,7,causality,0.6666666666666666,f,mother,16.45722108145106,6.913073237508556,no,0,0,no,0,0,7.4375,a_chimp,0.006296711858774451
1,a_chimp,natascha,5,causality,0.3333333333333333,f,hand,40.39151266255989,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,-0.0015905900725767808
1,a_chimp,riet,3,causality,0.6666666666666666,f,hand,42.76796714579056,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,-0.0038133648316724944
1,a_chimp,robert,2,causality,0.25,m,hand,44.714579055441476,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,-0.008175123753598967
1,a_chimp,sandra,11,causality,1,f,mother,27.19233401779603,19.468856947296374,no,0,0,no,0,0,7.4375,a_chimp,-0.007300288954908751
1,a_chimp,shanga,NA,causality,0.6666666666666666,f,mother,9.462012320328542,0.6899383983572895,no,0,0,no,0,0,7.4375,a_chimp,0.008106917449065776
1,a_chimp,tai,4,causality,0.75,f,mother,18.017796030116358,18.017796030116358,no,0,0,no,0,0,7.4375,a_chimp,0.009894783203511892
1,b_chimp,alex,1,causality,1,m,hand,19.460643394934976,18.299794661190965,no,0,0,yes,0.8,10,6.325,b_chimp,-0.006896059032577284
1,b_chimp,daza,3,causality,0.9166666666666666,f,unknown,34.64750171115674,7.2470910335386725,no,0,0,yes,0.8,10,6.325,b_chimp,0.003904231096474753
1,b_chimp,frederike,5,causality,0.75,f,unknown,46.64750171115674,7.2470910335386725,no,0,0,yes,0.8,10,6.325,b_chimp,0.00859700595627455
1,b_chimp,hope,2,causality,0.75,f,mother,29.697467488021903,4.558521560574949,no,0,0,yes,0.8,10,6.325,b_chimp,0.0034042479596987363
1,b_chimp,jeudi,4,causality,0.8333333333333334,f,unknown,54.64750171115674,7.2470910335386725,no,0,0,yes,0.8,10,6.325,b_chimp,4.660004261811679e-4
1,b_chimp,zira,3,causality,0,f,mother,23.227926078028748,4.558521560574949,no,0,0,yes,0.8,10,6.325,b_chimp,-0.012430287820933472
1,bonobo,jasongo,7,causality,0.6666666666666666,m,mother,30.04791238877481,9.240246406570842,no,0,0,no,0,0,6.905333333333333,bonobo,0.009020951903549346
1,bonobo,joey,8,causality,1,m,hand,37.68377823408624,19.457905544147845,no,0,0,no,0,0,6.905333333333333,bonobo,3.6426692548818806e-4
1,bonobo,lexi,1,causality,1,f,hand,20.933607118412045,8.243668720054757,no,0,0,no,0,0,6.905333333333333,bonobo,-0.015098892107066497
1,bonobo,luiza,3,causality,1,f,mother,15.55920602327173,15.55920602327173,no,0,0,no,0,0,6.905333333333333,bonobo,-0.01567673854721452
1,bonobo,yaro,5,causality,0.5833333333333334,m,mother,7.337440109514032,7.337440109514032,no,0,0,no,0,0,6.905333333333333,bonobo,0.0025046683851712714
1,gorilla,abeeku,1,causality,0.5,m,mother,21.31416837782341,8.019164955509925,no,0,0,yes,0.44,8,7.6125,gorilla,0.0016547004927893738
1,gorilla,diara,3,causality,0,f,mother,6.464065708418891,6.464065708418891,no,0,0,yes,0.44,8,7.6125,gorilla,-0.001621195248399765
1,gorilla,kibara,2,causality,0.25,f,mother,16.621492128678987,16.621492128678987,no,0,0,yes,0.44,8,7.6125,gorilla,0.010463079067988268
1,gorilla,kio,4,causality,NA,m,mother,2.724161533196441,2.724161533196441,no,0,0,yes,0.44,8,7.6125,gorilla,0.011217242820769968
1,gorilla,kumili,2,causality,0.9166666666666666,f,mother,16.594113620807665,7.742642026009582,no,0,0,yes,0.44,8,7.6125,gorilla,-0.0018015246271589902
1,orangutan,dokana,3,causality,0.9166666666666666,f,mother,31.550992470910334,17.661875427789184,yes,0.25,5,yes,0.175,5,6.83125,orangutan,0.010475745047920704
1,orangutan,padana,3,causality,1,f,mother,22.754277891854894,22.754277891854894,yes,0.25,5,yes,0.175,5,6.83125,orangutan,-6.790410008790104e-4
1,orangutan,pini,2,causality,1,f,mother,32.139630390143736,32.139630390143736,yes,0.25,5,yes,0.175,5,6.83125,orangutan,0.00793515372667386
2,a_chimp,azibo,12,causality,0.6666666666666666,m,mother,5.363449691991787,5.363449691991787,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,0.029102592778221137
2,a_chimp,corrie,9,causality,0.5,f,hand,43.69883641341547,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.004043089805338518
2,a_chimp,dorien,8,causality,0.16666666666666666,f,hand,39.83846680355921,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.002598652356968323
2,a_chimp,fraukje,11,causality,1,f,hand,44.38329911019849,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,0.0343742517786394
2,a_chimp,frodo,1,causality,0.4166666666666667,m,mother,26.7378507871321,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,0.011572871997946876
2,a_chimp,kisha,7,causality,0.75,f,mother,16.476386036960985,6.93223819301848,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,0.005351838909136042
2,a_chimp,natascha,5,causality,0.25,f,hand,40.407939767282684,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.023929863260576667
2,a_chimp,riet,3,causality,0.9166666666666666,f,hand,42.784394250513344,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.012855403678862842
2,a_chimp,robert,2,causality,0.08333333333333333,m,hand,44.73100616016427,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.04183171831080568
2,a_chimp,sandra,11,causality,1,f,mother,27.208761122518823,19.485284052019164,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.009110415395221061
2,a_chimp,shanga,NA,causality,0.5,f,mother,9.481177275838467,0.7091033538672142,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,0.012007066165156566
2,a_chimp,tai,4,causality,0.5833333333333334,f,mother,18.034223134839152,18.034223134839152,yes,0.18518518518518517,5,yes,2.6296296296296298,10,7.634615384615385,a_chimp,-0.0018288263053483078
2,b_chimp,alex,1,causality,1,m,hand,19.50718685831622,18.34633812457221,no,0,0,yes,2.076923076923077,9,8.653846153846153,b_chimp,-0.0025153876306434064
2,b_chimp,frederike,5,causality,0.5,f,unknown,46.69404517453799,7.293634496919918,no,0,0,yes,2.076923076923077,9,8.653846153846153,b_chimp,-0.022670096401670392
2,b_chimp,hope,2,causality,0.8333333333333334,f,mother,29.744010951403148,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153,b_chimp,0.031841935272455935
2,b_chimp,zira,3,causality,0.5833333333333334,f,mother,23.274469541409992,4.605065023956194,no,0,0,yes,2.076923076923077,9,8.653846153846153,b_chimp,-0.013705912650056717
2,bonobo,jasongo,7,causality,0.75,m,mother,30.072553045859,9.264887063655031,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,-0.06967808517536334
2,bonobo,joey,8,causality,NA,m,hand,37.71663244353183,19.49075975359343,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,-0.019346454379712164
2,bonobo,kasai,5,causality,0.5,m,mother,7.6331279945242985,7.6331279945242985,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,-0.00437236009293418
2,bonobo,kuno,4,causality,0.9166666666666666,m,hand,23.753593429158112,19.474332648870636,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,-0.03682428813659122
2,bonobo,lexi,1,causality,0.9166666666666666,f,hand,20.958247775496236,8.268309377138946,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,0.06640910978689618
2,bonobo,yaro,5,causality,0.75,m,mother,7.36208076659822,7.36208076659822,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,-0.007836904063661443
2,bonobo,yasa,2,causality,0.4166666666666667,f,mother,23.003422313483917,16.257357973990416,no,0,0,yes,1.3571428571428572,8,8.535714285714286,bonobo,0.04700096790435859
2,gorilla,abeeku,NA,causality,0.75,m,mother,21.360711841204655,8.06570841889117,no,0,0,yes,1.3636363636363635,4,7.818181818181818,gorilla,-0.0233854302651606
2,gorilla,diara,NA,causality,0.5,f,mother,6.510609171800137,6.510609171800137,no,0,0,yes,1.3636363636363635,4,7.818181818181818,gorilla,-0.011032335727787057
2,gorilla,kianga,NA,causality,NA,f,mother,3.7754962354551678,3.7754962354551678,no,0,0,yes,1.3636363636363635,4,7.818181818181818,gorilla,-0.008958820297460868
2,gorilla,kibara,NA,causality,0.5833333333333334,f,mother,16.66803559206023,16.66803559206023,no,0,0,yes,1.3636363636363635,4,7.818181818181818,gorilla,-0.03324597809356966
2,gorilla,kio,NA,causality,0.4166666666666667,m,mother,2.7707049965776864,2.7707049965776864,no,0,0,yes,1.3636363636363635,4,7.818181818181818,gorilla,0.024493070157019403
2,gorilla,kumili,NA,causality,0.5833333333333334,f,mother,16.640657084188913,7.789185489390828,no,0,0,yes,1.3636363636363635,4,7.818181818181818,gorilla,-0.026062055304257647
2,orangutan,dokana,3,causality,1,f,mother,31.60848733744011,17.71937029431896,yes,0.06896551724137931,2,yes,1.3103448275862069,6,7.362068965517241,orangutan,-0.033497557744145645
2,orangutan,padana,3,causality,1,f,mother,22.811772758384667,22.811772758384667,yes,0.06896551724137931,2,yes,1.3103448275862069,6,7.362068965517241,orangutan,0.002455807279186928
2,orangutan,pini,2,causality,0.5833333333333334,f,mother,32.19712525667351,32.19712525667351,yes,0.06896551724137931,2,yes,1.3103448275862069,6,7.362068965517241,orangutan,-0.026878769282547843
2,orangutan,raja,5,causality,1,f,mother,16.958247775496236,16.958247775496236,yes,0.06896551724137931,2,yes,1.3103448275862069,6,7.362068965517241,orangutan,-0.007332983584809494
3,a_chimp,azibo,12,causality,0.8333333333333334,m,mother,5.420944558521561,5.420944558521561,no,0,0,no,0,0,0,a_chimp,0.0033516841340959225
3,a_chimp,bambari,6,causality,0.3333333333333333,f,mother,19.770020533880903,4.616016427104722,no,0,0,no,0,0,0,a_chimp,-0.01941726807841393
3,a_chimp,dorien,8,causality,0.25,f,hand,39.89596167008898,19.54277891854894,no,0,0,no,0,0,0,a_chimp,-0.003464776516041379
3,a_chimp,fraukje,11,causality,1,f,hand,44.440793976728266,19.54277891854894,no,0,0,no,0,0,0,a_chimp,-0.01865031835556641
3,a_chimp,frodo,1,causality,0.8333333333333334,m,mother,26.798083504449007,19.54551676933607,no,0,0,no,0,0,0,a_chimp,0.039344777272974474
3,a_chimp,kisha,7,causality,0.8333333333333334,f,mother,16.531143052703626,6.9869952087611225,no,0,0,no,0,0,0,a_chimp,0.00844198925565931
3,a_chimp,natascha,5,causality,0.25,f,hand,40.46543463381246,19.54277891854894,no,0,0,no,0,0,0,a_chimp,-0.0036927797380970073
3,a_chimp,riet,3,causality,0.8333333333333334,f,hand,42.841889117043124,19.54277891854894,no,0,0,no,0,0,0,a_chimp,-0.015604196940350867
3,a_chimp,robert,2,causality,0.25,m,hand,44.79123887748118,19.54551676933607,no,0,0,no,0,0,0,a_chimp,-0.02667343010631784
3,a_chimp,sandra,11,causality,0.8333333333333334,f,mother,27.266255989048595,19.54277891854894,no,0,0,no,0,0,0,a_chimp,0.0018302224904096498
3,a_chimp,shanga,NA,causality,0.5,f,mother,9.535934291581109,0.7638603696098563,no,0,0,no,0,0,0,a_chimp,-0.010780783320136766
3,b_chimp,alex,NA,causality,1,m,hand,19.537303216974674,18.376454483230663,yes,0.5,7,yes,0.42857142857142855,6,3.107142857142857,b_chimp,0.007176777022939618
3,b_chimp,daza,NA,causality,1,f,unknown,34.724161533196444,7.323750855578371,yes,0.5,7,yes,0.42857142857142855,6,3.107142857142857,b_chimp,-5.967058501052946e-4
3,b_chimp,frederike,NA,causality,1,f,unknown,46.724161533196444,7.323750855578371,yes,0.5,7,yes,0.42857142857142855,6,3.107142857142857,b_chimp,-0.009279489250217932
3,b_chimp,hope,NA,causality,0.9166666666666666,f,mother,29.7741273100616,4.635181382614648,yes,0.5,7,yes,0.42857142857142855,6,3.107142857142857,b_chimp,-0.004594063022250072
3,b_chimp,jeudi,NA,causality,0.6363636363636364,f,unknown,54.724161533196444,7.323750855578371,yes,0.5,7,yes,0.42857142857142855,6,3.107142857142857,b_chimp,-0.013836465827178124
3,b_chimp,zira,NA,causality,0.75,f,mother,23.304585900068446,4.635181382614648,yes,0.5,7,yes,0.42857142857142855,6,3.107142857142857,b_chimp,-0.004314945776070722
3,bonobo,jasongo,NA,causality,1,m,mother,30.12457221081451,9.316906228610542,no,0,0,yes,1.4,8,6.066666666666666,bonobo,-0.011647238672378712
3,bonobo,joey,NA,causality,0.6666666666666666,m,hand,37.76043805612594,19.534565366187543,no,0,0,yes,1.4,8,6.066666666666666,bonobo,-0.015153275745878325
3,bonobo,kasai,NA,causality,0.5,m,mother,7.685147159479809,7.685147159479809,no,0,0,yes,1.4,8,6.066666666666666,bonobo,-0.013328746226945132
3,bonobo,kuno,NA,causality,0.9166666666666666,m,hand,23.805612594113622,19.526351813826146,no,0,0,yes,1.4,8,6.066666666666666,bonobo,0.007632581937243366
3,bonobo,lexi,NA,causality,1,f,hand,21.010266940451746,8.320328542094456,no,0,0,yes,1.4,8,6.066666666666666,bonobo,0.013109681102356774
3,bonobo,luiza,NA,causality,0.6666666666666666,f,mother,15.63586584531143,15.63586584531143,no,0,0,yes,1.4,8,6.066666666666666,bonobo,-0.0023094903759379726
3,bonobo,yaro,NA,causality,0.6666666666666666,m,mother,7.41409993155373,7.41409993155373,no,0,0,yes,1.4,8,6.066666666666666,bonobo,-0.03221771207711743
3,bonobo,yasa,NA,causality,0.5,f,mother,23.055441478439427,16.309377138945926,no,0,0,yes,1.4,8,6.066666666666666,bonobo,9.96239278436839e-5
3,gorilla,abeeku,1,causality,0.5833333333333334,m,mother,21.39082819986311,8.095824777549623,no,0,0,no,0,0,2.625,gorilla,-0.0018654157220598933
3,gorilla,diara,3,causality,0.5,f,mother,6.54072553045859,6.54072553045859,no,0,0,no,0,0,2.625,gorilla,-0.005890429753053539
3,gorilla,kianga,4,causality,NA,f,mother,3.805612594113621,3.805612594113621,no,0,0,no,0,0,2.625,gorilla,0.01126235063479264
3,gorilla,kibara,2,causality,0.4166666666666667,f,mother,16.698151950718685,16.698151950718685,no,0,0,no,0,0,2.625,gorilla,-8.923614049933803e-4
3,gorilla,kio,4,causality,0.45454545454545453,m,mother,2.8008213552361396,2.8008213552361396,no,0,0,no,0,0,2.625,gorilla,0.01093248926107826
3,gorilla,kumili,2,causality,0.9166666666666666,f,mother,16.670773442847366,7.819301848049282,no,0,0,no,0,0,2.625,gorilla,-0.009998168936153018
3,orangutan,bimbo,1,causality,1,m,hand,40.016427104722794,19.761806981519506,no,0,0,yes,0.5,8,2.125,orangutan,0.003317982922189433
3,orangutan,dokana,3,causality,1,f,mother,31.652292950034223,17.763175906913073,no,0,0,yes,0.5,8,2.125,orangutan,-0.013979972545227426
3,orangutan,padana,3,causality,1,f,mother,22.855578370978783,22.855578370978783,no,0,0,yes,0.5,8,2.125,orangutan,0.003956785320955891
3,orangutan,pini,2,causality,0.5,f,mother,32.24093086926762,32.24093086926762,no,0,0,yes,0.5,8,2.125,orangutan,0.003958459747306797
3,orangutan,raja,4,causality,1,f,mother,17.00205338809035,17.00205338809035,no,0,0,yes,0.5,8,2.125,orangutan,-0.0012058341366492087
4,a_chimp,azibo,12,causality,0.9166666666666666,m,mother,5.467488021902806,5.467488021902806,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.14353003948808363
4,a_chimp,corrie,9,causality,0.5,f,hand,43.794661190965094,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.7501140267314286
4,a_chimp,dorien,8,causality,0.08333333333333333,f,hand,39.93429158110883,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.5403599895414763
4,a_chimp,fraukje,11,causality,1,f,hand,44.479123887748116,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.6973736935044734
4,a_chimp,frodo,1,causality,NA,m,mother,26.833675564681723,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,-0.13582501882973919
4,a_chimp,kisha,7,causality,0,f,mother,16.577686516084874,7.0335386721423685,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,-0.02784751411140185
4,a_chimp,natascha,5,causality,0.5,f,hand,40.50376454483231,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,-0.2934444654598116
4,a_chimp,ohini,13,causality,0.6666666666666666,m,mother,4.511978097193703,4.511978097193703,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,-0.7687348128216964
4,a_chimp,riet,3,causality,0.9166666666666666,f,hand,42.88021902806297,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.8924973475557785
4,a_chimp,sandra,11,causality,1,f,mother,27.304585900068446,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.1178382861039955
4,a_chimp,shanga,NA,causality,0.5,f,mother,9.574264202600958,0.8021902806297057,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,0.37270785331213196
4,a_chimp,tai,4,causality,0.5833333333333334,f,mother,18.130047912388775,18.130047912388775,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,a_chimp,-0.20978839944091465
4,b_chimp,alex,1,causality,1,m,hand,19.575633127994525,18.414784394250514,no,0,0,yes,0.21428571428571427,2,0,b_chimp,0.15203557824500002
4,b_chimp,daza,3,causality,0.8333333333333334,f,unknown,34.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,b_chimp,-0.4011898198360968
4,b_chimp,frederike,5,causality,0.8333333333333334,f,unknown,46.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,b_chimp,0.06024682899958611
4,b_chimp,hope,2,causality,1,f,mother,29.812457221081452,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,b_chimp,0.2924748700518549
4,b_chimp,jeudi,4,causality,0.9166666666666666,f,unknown,54.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,b_chimp,-0.19685431275128762
4,b_chimp,zira,3,causality,0.5833333333333334,f,mother,23.342915811088297,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,b_chimp,0.03356548596883835
4,bonobo,jasongo,7,causality,0.8333333333333334,m,mother,30.16290212183436,9.35523613963039,no,0,0,no,0,0,1.5357142857142858,bonobo,0.056349306218783646
4,bonobo,joey,8,causality,1,m,hand,37.79876796714579,19.572895277207394,no,0,0,no,0,0,1.5357142857142858,bonobo,-0.05317310772914796
4,bonobo,kasai,5,causality,0.5,m,mother,7.723477070499658,7.723477070499658,no,0,0,no,0,0,1.5357142857142858,bonobo,0.7366160956434396
4,bonobo,kuno,4,causality,0.9090909090909091,m,hand,23.84394250513347,19.564681724845997,no,0,0,no,0,0,1.5357142857142858,bonobo,0.1760226415501407
4,bonobo,lexi,1,causality,1,f,hand,21.048596851471594,8.358658453114305,no,0,0,no,0,0,1.5357142857142858,bonobo,0.9606390956934951
4,bonobo,luiza,3,causality,0.8333333333333334,f,mother,15.67419575633128,15.67419575633128,no,0,0,no,0,0,1.5357142857142858,bonobo,0.05021263073263915
4,bonobo,yaro,5,causality,1,m,mother,7.452429842573579,7.452429842573579,no,0,0,no,0,0,1.5357142857142858,bonobo,0.7004881793573312
4,bonobo,yasa,2,causality,0.4166666666666667,f,mother,23.093771389459274,16.347707049965777,no,0,0,no,0,0,1.5357142857142858,bonobo,1.2699975710947873
4,gorilla,abeeku,1,causality,0.4444444444444444,m,mother,21.429158110882955,8.134154688569472,no,0,0,yes,0.4,3,0.31666666666666665,gorilla,0.011452955147239763
4,gorilla,diara,4,causality,0.5,f,mother,6.579055441478439,6.579055441478439,no,0,0,yes,0.4,3,0.31666666666666665,gorilla,-0.5255278422216971
4,gorilla,kianga,5,causality,NA,f,mother,3.8439425051334704,3.8439425051334704,no,0,0,yes,0.4,3,0.31666666666666665,gorilla,0.22269723699831223
4,gorilla,kibara,2,causality,0.6666666666666666,f,mother,16.736481861738536,16.736481861738536,no,0,0,yes,0.4,3,0.31666666666666665,gorilla,-0.4710696129526042
4,gorilla,kio,6,causality,0.5,m,mother,2.839151266255989,2.839151266255989,no,0,0,yes,0.4,3,0.31666666666666665,gorilla,0.09351488036504296
4,gorilla,kumili,3,causality,1,f,mother,16.709103353867214,7.857631759069131,no,0,0,yes,0.4,3,0.31666666666666665,gorilla,-0.10942194032197783
4,orangutan,dokana,3,causality,1,f,mother,31.690622861054074,17.801505817932924,no,0,0,yes,1.85,8,0.4,orangutan,-0.331693719883039
4,orangutan,padana,3,causality,1,f,mother,22.89390828199863,22.89390828199863,no,0,0,yes,1.85,8,0.4,orangutan,-0.015099137539619
4,orangutan,pini,2,causality,0.75,f,mother,32.27926078028747,32.27926078028747,no,0,0,yes,1.85,8,0.4,orangutan,0.18548145099884694
4,orangutan,raja,5,causality,0.75,f,mother,17.0403832991102,17.0403832991102,no,0,0,yes,1.85,8,0.4,orangutan,-0.06726334671562695
5,a_chimp,azibo,11,causality,0.8333333333333334,m,mother,5.49760438056126,5.49760438056126,no,0,0,yes,1.1428571428571428,4,0,a_chimp,0.8229345239738162
5,a_chimp,bambari,6,causality,0.4166666666666667,f,mother,19.849418206707735,4.695414099931554,no,0,0,yes,1.1428571428571428,4,0,a_chimp,0.24111174007847014
5,a_chimp,dorien,6,causality,0.16666666666666666,f,hand,39.97262149212868,19.619438740588638,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-0.3701836721585865
5,a_chimp,fraukje,9,causality,0.8333333333333334,f,hand,44.51745379876797,19.619438740588638,no,0,0,yes,1.1428571428571428,4,0,a_chimp,1.0253694424052442
5,a_chimp,frodo,1,causality,0.6666666666666666,m,mother,26.872005475701574,19.619438740588638,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-0.42570417829770024
5,a_chimp,kisha,8,causality,0.5833333333333334,f,mother,16.61327857631759,7.069130732375085,no,0,0,yes,1.1428571428571428,4,0,a_chimp,1.0186682113522438
5,a_chimp,natascha,5,causality,0.4166666666666667,f,hand,40.54209445585216,19.619438740588638,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-0.27291543469719626
5,a_chimp,ohini,12,causality,0.6666666666666666,m,mother,4.550308008213553,4.550308008213553,no,0,0,yes,1.1428571428571428,4,0,a_chimp,0.4442111442995391
5,a_chimp,riet,3,causality,1,f,hand,42.91854893908282,19.619438740588638,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-0.8034777348677085
5,a_chimp,robert,2,causality,0.3333333333333333,m,hand,44.87063655030801,19.6249144421629,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-1.413537054107437
5,a_chimp,sandra,6,causality,1,f,mother,27.342915811088297,19.619438740588638,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-0.01645583806540385
5,a_chimp,shanga,NA,causality,0.5,f,mother,9.618069815195073,0.8459958932238193,no,0,0,yes,1.1428571428571428,4,0,a_chimp,0.05760573631827848
5,a_chimp,tai,4,causality,0.75,f,mother,18.168377823408623,18.168377823408623,no,0,0,yes,1.1428571428571428,4,0,a_chimp,-0.3407522259140432
5,a_chimp,youma,13,causality,0.375,f,mother,2.5516769336071183,2.5516769336071183,no,0,0,yes,1.1428571428571428,4,0,a_chimp,0.6830274376589154
5,b_chimp,alex,1,causality,1,m,hand,19.613963039014372,18.45311430527036,no,0,0,no,0,0,1.25,b_chimp,0.5366241164002252
5,b_chimp,daza,3,causality,0.6666666666666666,f,unknown,34.80082135523614,7.40041067761807,no,0,0,no,0,0,1.25,b_chimp,0.06170660207847645
5,b_chimp,frederike,6,causality,0.6666666666666666,f,unknown,46.80082135523614,7.40041067761807,no,0,0,no,0,0,1.25,b_chimp,0.6150307253889389
5,b_chimp,hope,2,causality,1,f,mother,29.8507871321013,4.7118412046543465,no,0,0,no,0,0,1.25,b_chimp,0.6416825783290285
5,b_chimp,jeudi,5,causality,1,f,unknown,54.80082135523614,7.40041067761807,no,0,0,no,0,0,1.25,b_chimp,0.1709701177327112
5,b_chimp,zira,3,causality,1,f,mother,23.381245722108144,4.7118412046543465,no,0,0,no,0,0,1.25,b_chimp,-0.04648269203038602
5,bonobo,jasongo,7,causality,0.75,m,mother,30.20123203285421,9.39356605065024,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,-1.1083419639571925
5,bonobo,joey,8,causality,NA,m,hand,37.842573579739906,19.616700889801507,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,-0.7872808006191025
5,bonobo,kasai,5,causality,0.5833333333333334,m,mother,7.761806981519507,7.761806981519507,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,0.470307508069729
5,bonobo,kuno,4,causality,1,m,hand,23.88227241615332,19.603011635865844,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,-0.47965669948470824
5,bonobo,lexi,1,causality,0.9166666666666666,f,hand,21.086926762491444,8.396988364134154,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,0.8096480067836018
5,bonobo,luiza,3,causality,0.75,f,mother,15.71252566735113,15.71252566735113,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,-0.1590907466325624
5,bonobo,yaro,5,causality,1,m,mother,7.490759753593429,7.490759753593429,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,0.29277853439410917
5,bonobo,yasa,2,causality,0.6666666666666666,f,mother,23.132101300479125,16.386036960985628,no,0,0,yes,0.6923076923076923,7,0.34615384615384615,bonobo,0.8825139076425177
5,gorilla,abeeku,1,causality,1,m,mother,21.467488021902806,8.172484599589323,no,0,0,no,0,0,0.875,gorilla,-0.025243191441683965
5,gorilla,diara,4,causality,0.5,f,mother,6.617385352498289,6.617385352498289,no,0,0,no,0,0,0.875,gorilla,-0.18479084938025414
5,gorilla,kianga,5,causality,0.5454545454545454,f,mother,3.8822724161533197,3.8822724161533197,no,0,0,no,0,0,0.875,gorilla,0.6616109577615954
5,gorilla,kibara,2,causality,0.8333333333333334,f,mother,16.774811772758383,16.774811772758383,no,0,0,no,0,0,0.875,gorilla,-0.03135798814721191
5,gorilla,kio,6,causality,0.5833333333333334,m,mother,2.8774811772758384,2.8774811772758384,no,0,0,no,0,0,0.875,gorilla,0.6715027020008275
5,gorilla,kumili,3,causality,1,f,mother,16.747433264887064,7.8959616700889805,no,0,0,no,0,0,0.875,gorilla,-0.11415257825324288
