time_point,group,subject,rearing,sex,age,task,performance
2,orangutan,raja,mother,f,16.958247775496236,causality,1
3,a_chimp,azibo,mother,m,5.420944558521561,causality,0.8333333333333334
3,a_chimp,bambari,mother,f,19.770020533880903,causality,0.3333333333333333
3,a_chimp,dorien,hand,f,39.89596167008898,causality,0.25
3,a_chimp,fraukje,hand,f,44.440793976728266,causality,1
3,a_chimp,frodo,mother,m,26.798083504449007,causality,0.8333333333333334
3,a_chimp,kisha,mother,f,16.531143052703626,causality,0.8333333333333334
3,a_chimp,natascha,hand,f,40.46543463381246,causality,0.25
3,a_chimp,riet,hand,f,42.841889117043124,causality,0.8333333333333334
3,a_chimp,robert,hand,m,44.79123887748118,causality,0.25
3,a_chimp,sandra,mother,f,27.266255989048595,causality,0.8333333333333334
3,a_chimp,shanga,mother,f,9.535934291581109,causality,0.5
3,b_chimp,alex,hand,m,19.537303216974674,causality,1
3,b_chimp,daza,unknown,f,34.724161533196444,causality,1
3,b_chimp,frederike,unknown,f,46.724161533196444,causality,1
3,b_chimp,hope,mother,f,29.7741273100616,causality,0.9166666666666666
3,b_chimp,jeudi,unknown,f,54.724161533196444,causality,0.6363636363636364
3,b_chimp,zira,mother,f,23.304585900068446,causality,0.75
3,bonobo,jasongo,mother,m,30.12457221081451,causality,1
3,bonobo,joey,hand,m,37.76043805612594,causality,0.6666666666666666
3,bonobo,kasai,mother,m,7.685147159479809,causality,0.5
3,bonobo,kuno,hand,m,23.805612594113622,causality,0.9166666666666666
3,bonobo,lexi,hand,f,21.010266940451746,causality,1
3,bonobo,luiza,mother,f,15.63586584531143,causality,0.6666666666666666
3,bonobo,yaro,mother,m,7.41409993155373,causality,0.6666666666666666
3,bonobo,yasa,mother,f,23.055441478439427,causality,0.5
3,gorilla,abeeku,mother,m,21.39082819986311,causality,0.5833333333333334
3,gorilla,diara,mother,f,6.54072553045859,causality,0.5
3,gorilla,kianga,mother,f,3.805612594113621,causality,NA
3,gorilla,kibara,mother,f,16.698151950718685,causality,0.4166666666666667
3,gorilla,kio,mother,m,2.8008213552361396,causality,0.45454545454545453
3,gorilla,kumili,mother,f,16.670773442847366,causality,0.9166666666666666
3,orangutan,bimbo,hand,m,40.016427104722794,causality,1
3,orangutan,dokana,mother,f,31.652292950034223,causality,1
3,orangutan,padana,mother,f,22.855578370978783,causality,1
3,orangutan,pini,mother,f,32.24093086926762,causality,0.5
3,orangutan,raja,mother,f,17.00205338809035,causality,1
4,a_chimp,azibo,mother,m,5.467488021902806,causality,0.9166666666666666
4,a_chimp,corrie,hand,f,43.794661190965094,causality,0.5
4,a_chimp,dorien,hand,f,39.93429158110883,causality,0.08333333333333333
4,a_chimp,fraukje,hand,f,44.479123887748116,causality,1
4,a_chimp,frodo,mother,m,26.833675564681723,causality,NA
4,a_chimp,kisha,mother,f,16.577686516084874,causality,0
4,a_chimp,natascha,hand,f,40.50376454483231,causality,0.5
4,a_chimp,ohini,mother,m,4.511978097193703,causality,0.6666666666666666
4,a_chimp,riet,hand,f,42.88021902806297,causality,0.9166666666666666
4,a_chimp,sandra,mother,f,27.304585900068446,causality,1
4,a_chimp,shanga,mother,f,9.574264202600958,causality,0.5
4,a_chimp,tai,mother,f,18.130047912388775,causality,0.5833333333333334
4,b_chimp,alex,hand,m,19.575633127994525,causality,1
4,b_chimp,daza,unknown,f,34.76249144421629,causality,0.8333333333333334
4,b_chimp,frederike,unknown,f,46.76249144421629,causality,0.8333333333333334
4,b_chimp,hope,mother,f,29.812457221081452,causality,1
4,b_chimp,jeudi,unknown,f,54.76249144421629,causality,0.9166666666666666
4,b_chimp,zira,mother,f,23.342915811088297,causality,0.5833333333333334
4,bonobo,jasongo,mother,m,30.16290212183436,causality,0.8333333333333334
4,bonobo,joey,hand,m,37.79876796714579,causality,1
4,bonobo,kasai,mother,m,7.723477070499658,causality,0.5
4,bonobo,kuno,hand,m,23.84394250513347,causality,0.9090909090909091
4,bonobo,lexi,hand,f,21.048596851471594,causality,1
4,bonobo,luiza,mother,f,15.67419575633128,causality,0.8333333333333334
4,bonobo,yaro,mother,m,7.452429842573579,causality,1
4,bonobo,yasa,mother,f,23.093771389459274,causality,0.4166666666666667
4,gorilla,abeeku,mother,m,21.429158110882955,causality,0.4444444444444444
4,gorilla,diara,mother,f,6.579055441478439,causality,0.5
4,gorilla,kianga,mother,f,3.8439425051334704,causality,NA
4,gorilla,kibara,mother,f,16.736481861738536,causality,0.6666666666666666
4,gorilla,kio,mother,m,2.839151266255989,causality,0.5
4,gorilla,kumili,mother,f,16.709103353867214,causality,1
4,orangutan,dokana,mother,f,31.690622861054074,causality,1
4,orangutan,padana,mother,f,22.89390828199863,causality,1
4,orangutan,pini,mother,f,32.27926078028747,causality,0.75
4,orangutan,raja,mother,f,17.0403832991102,causality,0.75
5,a_chimp,azibo,mother,m,5.49760438056126,causality,0.8333333333333334
5,a_chimp,bambari,mother,f,19.849418206707735,causality,0.4166666666666667
5,a_chimp,dorien,hand,f,39.97262149212868,causality,0.16666666666666666
5,a_chimp,fraukje,hand,f,44.51745379876797,causality,0.8333333333333334
5,a_chimp,frodo,mother,m,26.872005475701574,causality,0.6666666666666666
5,a_chimp,kisha,mother,f,16.61327857631759,causality,0.5833333333333334
5,a_chimp,natascha,hand,f,40.54209445585216,causality,0.4166666666666667
5,a_chimp,ohini,mother,m,4.550308008213553,causality,0.6666666666666666
5,a_chimp,riet,hand,f,42.91854893908282,causality,1
5,a_chimp,robert,hand,m,44.87063655030801,causality,0.3333333333333333
5,a_chimp,sandra,mother,f,27.342915811088297,causality,1
5,a_chimp,shanga,mother,f,9.618069815195073,causality,0.5
5,a_chimp,tai,mother,f,18.168377823408623,causality,0.75
5,a_chimp,youma,mother,f,2.5516769336071183,causality,0.375
5,b_chimp,alex,hand,m,19.613963039014372,causality,1
5,b_chimp,daza,unknown,f,34.80082135523614,causality,0.6666666666666666
5,b_chimp,frederike,unknown,f,46.80082135523614,causality,0.6666666666666666
5,b_chimp,hope,mother,f,29.8507871321013,causality,1
5,b_chimp,jeudi,unknown,f,54.80082135523614,causality,1
5,b_chimp,zira,mother,f,23.381245722108144,causality,1
5,bonobo,jasongo,mother,m,30.20123203285421,causality,0.75
5,bonobo,joey,hand,m,37.842573579739906,causality,NA
5,bonobo,kasai,mother,m,7.761806981519507,causality,0.5833333333333334
5,bonobo,kuno,hand,m,23.88227241615332,causality,1
5,bonobo,lexi,hand,f,21.086926762491444,causality,0.9166666666666666
5,bonobo,luiza,mother,f,15.71252566735113,causality,0.75
5,bonobo,yaro,mother,m,7.490759753593429,causality,1
5,bonobo,yasa,mother,f,23.132101300479125,causality,0.6666666666666666
5,gorilla,abeeku,mother,m,21.467488021902806,causality,1
5,gorilla,diara,mother,f,6.617385352498289,causality,0.5
5,gorilla,kianga,mother,f,3.8822724161533197,causality,0.5454545454545454
5,gorilla,kibara,mother,f,16.774811772758383,causality,0.8333333333333334
5,gorilla,kio,mother,m,2.8774811772758384,causality,0.5833333333333334
5,gorilla,kumili,mother,f,16.747433264887064,causality,1
5,orangutan,dokana,mother,f,31.72895277207392,causality,1
5,orangutan,padana,mother,f,22.93223819301848,causality,1
5,orangutan,pini,mother,f,32.31759069130732,causality,0.9166666666666666
5,orangutan,raja,mother,f,17.078713210130047,causality,1
6,a_chimp,azibo,mother,m,5.535934291581109,causality,0.75
6,a_chimp,bambari,mother,f,19.887748117727583,causality,0.5454545454545454
6,a_chimp,dorien,hand,f,40.01095140314853,causality,0.3333333333333333
6,a_chimp,fraukje,hand,f,44.55578370978782,causality,1
6,a_chimp,frodo,mother,m,26.910335386721425,causality,0.6666666666666666
6,a_chimp,kisha,mother,f,16.646132785763175,causality,0.8333333333333334
6,a_chimp,natascha,hand,f,40.580424366872,causality,0.8333333333333334
6,a_chimp,ohini,mother,m,4.588637919233402,causality,0.5833333333333334
6,a_chimp,riet,hand,f,42.95687885010267,causality,0.6666666666666666
6,a_chimp,robert,hand,m,44.90896646132786,causality,0.3333333333333333
6,a_chimp,sandra,mother,f,27.381245722108144,causality,1
6,a_chimp,shanga,mother,f,9.650924024640657,causality,0.5
6,a_chimp,tai,mother,f,18.206707734428473,causality,0.8333333333333334
6,a_chimp,youma,mother,f,2.595482546201232,causality,0
6,bonobo,jasongo,mother,m,30.239561943874058,causality,NA
6,bonobo,joey,hand,m,37.87542778918549,causality,0.5
6,bonobo,kasai,mother,m,7.800136892539356,causality,0.4166666666666667
6,bonobo,kuno,hand,m,23.920602327173167,causality,1
6,bonobo,lexi,hand,f,21.125256673511295,causality,1
6,bonobo,luiza,mother,f,15.75085557837098,causality,0.6666666666666666
6,bonobo,yaro,mother,m,7.529089664613279,causality,1
6,bonobo,yasa,mother,f,23.170431211498972,causality,0.5833333333333334
7,a_chimp,azibo,mother,m,5.577002053388091,causality,0.5
7,a_chimp,bambari,mother,f,19.9315537303217,causality,0
7,a_chimp,dorien,hand,f,40.05201916495551,causality,0.3333333333333333
7,a_chimp,fraukje,hand,f,44.596851471594796,causality,0.9166666666666666
7,a_chimp,frodo,mother,m,26.954140999315538,causality,0.8333333333333334
7,a_chimp,kisha,mother,f,16.695414099931554,causality,0.7142857142857143
7,a_chimp,natascha,hand,f,40.62149212867899,causality,0.5833333333333334
7,a_chimp,ohini,mother,m,4.629705681040384,causality,0.5
7,a_chimp,riet,hand,f,42.997946611909654,causality,0.5
7,a_chimp,robert,hand,m,44.94729637234771,causality,0
7,a_chimp,sandra,mother,f,27.422313483915126,causality,1
7,a_chimp,shanga,mother,f,9.69199178644764,causality,0.5
7,a_chimp,tai,mother,f,18.247775496235455,causality,0.5833333333333334
7,b_chimp,alex,hand,m,19.690622861054074,causality,1
7,b_chimp,daza,unknown,f,34.87748117727584,causality,0.6666666666666666
7,b_chimp,frederike,unknown,f,46.87748117727584,causality,0.9166666666666666
7,b_chimp,hope,mother,f,29.927446954141,causality,0.9166666666666666
7,b_chimp,jeudi,unknown,f,54.87748117727584,causality,0.9166666666666666
7,b_chimp,zira,mother,f,23.457905544147845,causality,0.9166666666666666
7,bonobo,jasongo,mother,m,30.27789185489391,causality,0.75
7,bonobo,joey,hand,m,37.91375770020534,causality,0.5
7,bonobo,kasai,mother,m,7.838466803559206,causality,0.5
7,bonobo,kuno,hand,m,23.958932238193018,causality,0.6666666666666666
7,bonobo,lexi,hand,f,21.163586584531142,causality,1
7,bonobo,luiza,mother,f,15.791923340177961,causality,NA
7,bonobo,yaro,mother,m,7.567419575633128,causality,0.9166666666666666
7,bonobo,yasa,mother,f,23.208761122518823,causality,0.3333333333333333
7,gorilla,abeeku,mother,m,21.544147843942504,causality,0.9166666666666666
7,gorilla,diara,mother,f,6.694045174537988,causality,0.5
7,gorilla,kianga,mother,f,3.9589322381930185,causality,0.5
7,gorilla,kibara,mother,f,16.851471594798085,causality,0.8333333333333334
7,gorilla,kio,mother,m,2.954140999315537,causality,0.5
7,gorilla,kumili,mother,f,16.824093086926762,causality,0.8333333333333334
7,orangutan,bimbo,hand,m,40.16974674880219,causality,1
7,orangutan,dokana,mother,f,31.805612594113622,causality,1
7,orangutan,padana,mother,f,23.00889801505818,causality,1
7,orangutan,pini,mother,f,32.394250513347025,causality,0.9166666666666666
7,orangutan,raja,mother,f,17.155373032169745,causality,0.8333333333333334
8,a_chimp,azibo,mother,m,5.6290212183436,causality,0.6666666666666666
8,a_chimp,bambari,mother,f,19.975359342915812,causality,0.5
8,a_chimp,dorien,hand,f,40.10403832991102,causality,0.25
8,a_chimp,fraukje,hand,f,44.648870636550306,causality,1
8,a_chimp,frodo,mother,m,27.003422313483917,causality,0.6666666666666666
8,a_chimp,kisha,mother,f,16.739219712525667,causality,0.6666666666666666
8,a_chimp,natascha,hand,f,40.6735112936345,causality,0.5833333333333334
8,a_chimp,ohini,mother,m,4.681724845995893,causality,0.5
8,a_chimp,riet,hand,f,43.04996577686516,causality,0.375
8,a_chimp,robert,hand,m,44.99657768651608,causality,0
8,a_chimp,sandra,mother,f,27.474332648870636,causality,1
8,a_chimp,shanga,mother,f,9.744010951403148,causality,0.5
8,a_chimp,tai,mother,f,18.299794661190965,causality,0.6666666666666666
8,b_chimp,alex,hand,m,19.72895277207392,causality,1
8,b_chimp,daza,unknown,f,34.91581108829569,causality,0.6666666666666666
8,b_chimp,frederike,unknown,f,46.91581108829569,causality,1
8,b_chimp,hope,mother,f,29.965776865160848,causality,0.8333333333333334
8,b_chimp,jeudi,unknown,f,54.91581108829569,causality,0.9166666666666666
8,b_chimp,zira,mother,f,23.496235455167692,causality,0.5
8,bonobo,jasongo,mother,m,30.316221765913756,causality,0.9166666666666666
8,bonobo,joey,hand,m,37.95208761122519,causality,0.9166666666666666
8,bonobo,kasai,mother,m,7.876796714579055,causality,0.4166666666666667
8,bonobo,kuno,hand,m,23.99726214921287,causality,1
8,bonobo,lexi,hand,f,21.201916495550993,causality,1
8,bonobo,luiza,mother,f,15.827515400410677,causality,0.9166666666666666
8,bonobo,yaro,mother,m,7.605749486652978,causality,0.8333333333333334
8,bonobo,yasa,mother,f,23.247091033538673,causality,0.75
8,gorilla,abeeku,mother,m,21.582477754962355,causality,0
8,gorilla,diara,mother,f,6.7323750855578375,causality,0.5
8,gorilla,kianga,mother,f,3.997262149212868,causality,0.5
8,gorilla,kibara,mother,f,16.889801505817932,causality,0.75
8,gorilla,kio,mother,m,2.9924709103353866,causality,0.6
8,gorilla,kumili,mother,f,16.862422997946613,causality,0.6666666666666666
8,orangutan,bimbo,hand,m,40.20807665982204,causality,0.9166666666666666
8,orangutan,dokana,mother,f,31.84394250513347,causality,1
8,orangutan,padana,mother,f,23.04722792607803,causality,1
8,orangutan,pini,mother,f,32.43258042436687,causality,1
8,orangutan,raja,mother,f,17.193702943189596,causality,0.8333333333333334
1,a_chimp,azibo,mother,m,5.347022587268994,gaze_following,0
1,a_chimp,corrie,hand,f,43.68514715947981,gaze_following,0.5
1,a_chimp,dorien,hand,f,39.82203969883641,gaze_following,0.125
1,a_chimp,fraukje,hand,f,44.3668720054757,gaze_following,0
1,a_chimp,frodo,mother,m,26.72142368240931,gaze_following,0.125
1,a_chimp,kisha,mother,f,16.45722108145106,gaze_following,0.5
1,a_chimp,natascha,hand,f,40.39151266255989,gaze_following,0.5
1,a_chimp,riet,hand,f,42.76796714579056,gaze_following,1
1,a_chimp,robert,hand,m,44.714579055441476,gaze_following,0
1,a_chimp,sandra,mother,f,27.19233401779603,gaze_following,1
1,a_chimp,shanga,mother,f,9.462012320328542,gaze_following,1
1,a_chimp,tai,mother,f,18.017796030116358,gaze_following,0.375
1,b_chimp,alex,hand,m,19.460643394934976,gaze_following,0.125
1,b_chimp,daza,unknown,f,34.64750171115674,gaze_following,0.25
1,b_chimp,frederike,unknown,f,46.64750171115674,gaze_following,0
1,b_chimp,hope,mother,f,29.697467488021903,gaze_following,0.875
1,b_chimp,jeudi,unknown,f,54.64750171115674,gaze_following,0.875
1,b_chimp,zira,mother,f,23.227926078028748,gaze_following,0.625
1,bonobo,jasongo,mother,m,30.04791238877481,gaze_following,0.875
1,bonobo,joey,hand,m,37.68377823408624,gaze_following,0.25
1,bonobo,lexi,hand,f,20.933607118412045,gaze_following,0.5
1,bonobo,luiza,mother,f,15.55920602327173,gaze_following,0.125
1,bonobo,yaro,mother,m,7.337440109514032,gaze_following,0.625
1,gorilla,abeeku,mother,m,21.31416837782341,gaze_following,0
1,gorilla,diara,mother,f,6.464065708418891,gaze_following,0.25
1,gorilla,kibara,mother,f,16.621492128678987,gaze_following,0.625
1,gorilla,kio,mother,m,2.724161533196441,gaze_following,0.125
1,gorilla,kumili,mother,f,16.594113620807665,gaze_following,0
1,orangutan,dokana,mother,f,31.550992470910334,gaze_following,0.125
1,orangutan,padana,mother,f,22.754277891854894,gaze_following,0.16666666666666666
1,orangutan,pini,mother,f,32.139630390143736,gaze_following,0.125
2,a_chimp,azibo,mother,m,5.363449691991787,gaze_following,0
2,a_chimp,corrie,hand,f,43.69883641341547,gaze_following,0.25
2,a_chimp,dorien,hand,f,39.83846680355921,gaze_following,0
2,a_chimp,fraukje,hand,f,44.38329911019849,gaze_following,0.125
2,a_chimp,frodo,mother,m,26.7378507871321,gaze_following,0.125
2,a_chimp,kisha,mother,f,16.476386036960985,gaze_following,0
2,a_chimp,natascha,hand,f,40.407939767282684,gaze_following,0
2,a_chimp,riet,hand,f,42.784394250513344,gaze_following,1
2,a_chimp,robert,hand,m,44.73100616016427,gaze_following,0
2,a_chimp,sandra,mother,f,27.208761122518823,gaze_following,0.625
2,a_chimp,shanga,mother,f,9.481177275838467,gaze_following,0.25
2,a_chimp,tai,mother,f,18.034223134839152,gaze_following,0.375
2,b_chimp,alex,hand,m,19.50718685831622,gaze_following,0
2,b_chimp,frederike,unknown,f,46.69404517453799,gaze_following,0.125
2,b_chimp,hope,mother,f,29.744010951403148,gaze_following,0.5
2,b_chimp,zira,mother,f,23.274469541409992,gaze_following,0.75
2,bonobo,jasongo,mother,m,30.072553045859,gaze_following,1
2,bonobo,joey,hand,m,37.71663244353183,gaze_following,0.25
2,bonobo,kasai,mother,m,7.6331279945242985,gaze_following,0.625
2,bonobo,kuno,hand,m,23.753593429158112,gaze_following,0.375
2,bonobo,lexi,hand,f,20.958247775496236,gaze_following,0.125
2,bonobo,yaro,mother,m,7.36208076659822,gaze_following,0.125
2,bonobo,yasa,mother,f,23.003422313483917,gaze_following,0.625
2,gorilla,abeeku,mother,m,21.360711841204655,gaze_following,0
2,gorilla,diara,mother,f,6.510609171800137,gaze_following,0.125
2,gorilla,kianga,mother,f,3.7754962354551678,gaze_following,0
2,gorilla,kibara,mother,f,16.66803559206023,gaze_following,0.25
2,gorilla,kio,mother,m,2.7707049965776864,gaze_following,0
2,gorilla,kumili,mother,f,16.640657084188913,gaze_following,0
2,orangutan,dokana,mother,f,31.60848733744011,gaze_following,0
2,orangutan,padana,mother,f,22.811772758384667,gaze_following,0
2,orangutan,pini,mother,f,32.19712525667351,gaze_following,0
2,orangutan,raja,mother,f,16.958247775496236,gaze_following,0
3,a_chimp,azibo,mother,m,5.420944558521561,gaze_following,0.125
3,a_chimp,bambari,mother,f,19.770020533880903,gaze_following,1
3,a_chimp,dorien,hand,f,39.89596167008898,gaze_following,0
3,a_chimp,fraukje,hand,f,44.440793976728266,gaze_following,0.5
3,a_chimp,frodo,mother,m,26.798083504449007,gaze_following,0
3,a_chimp,kisha,mother,f,16.531143052703626,gaze_following,0.6666666666666666
3,a_chimp,natascha,hand,f,40.46543463381246,gaze_following,0
3,a_chimp,riet,hand,f,42.841889117043124,gaze_following,1
3,a_chimp,robert,hand,m,44.79123887748118,gaze_following,0
3,a_chimp,sandra,mother,f,27.266255989048595,gaze_following,0.5
3,a_chimp,shanga,mother,f,9.535934291581109,gaze_following,0.14285714285714285
3,b_chimp,alex,hand,m,19.537303216974674,gaze_following,0.125
3,b_chimp,daza,unknown,f,34.724161533196444,gaze_following,0.125
3,b_chimp,frederike,unknown,f,46.724161533196444,gaze_following,0
3,b_chimp,hope,mother,f,29.7741273100616,gaze_following,0.875
3,b_chimp,jeudi,unknown,f,54.724161533196444,gaze_following,0.125
3,b_chimp,zira,mother,f,23.304585900068446,gaze_following,0.625
3,bonobo,jasongo,mother,m,30.12457221081451,gaze_following,0.8333333333333334
3,bonobo,joey,hand,m,37.76043805612594,gaze_following,0.5
3,bonobo,kasai,mother,m,7.685147159479809,gaze_following,0.14285714285714285
3,bonobo,kuno,hand,m,23.805612594113622,gaze_following,0.5
3,bonobo,lexi,hand,f,21.010266940451746,gaze_following,0
3,bonobo,luiza,mother,f,15.63586584531143,gaze_following,0
3,bonobo,yaro,mother,m,7.41409993155373,gaze_following,0
3,bonobo,yasa,mother,f,23.055441478439427,gaze_following,0.5
3,gorilla,abeeku,mother,m,21.39082819986311,gaze_following,0
3,gorilla,diara,mother,f,6.54072553045859,gaze_following,0
3,gorilla,kianga,mother,f,3.805612594113621,gaze_following,0.125
3,gorilla,kibara,mother,f,16.698151950718685,gaze_following,0
3,gorilla,kio,mother,m,2.8008213552361396,gaze_following,0
3,gorilla,kumili,mother,f,16.670773442847366,gaze_following,0
3,orangutan,bimbo,hand,m,40.016427104722794,gaze_following,0
3,orangutan,dokana,mother,f,31.652292950034223,gaze_following,0
3,orangutan,padana,mother,f,22.855578370978783,gaze_following,0.125
3,orangutan,pini,mother,f,32.24093086926762,gaze_following,0
3,orangutan,raja,mother,f,17.00205338809035,gaze_following,0
4,a_chimp,azibo,mother,m,5.467488021902806,gaze_following,0.5
4,a_chimp,corrie,hand,f,43.794661190965094,gaze_following,0.375
4,a_chimp,dorien,hand,f,39.93429158110883,gaze_following,0.125
4,a_chimp,fraukje,hand,f,44.479123887748116,gaze_following,0
4,a_chimp,frodo,mother,m,26.833675564681723,gaze_following,0
4,a_chimp,kisha,mother,f,16.577686516084874,gaze_following,0.5
4,a_chimp,natascha,hand,f,40.50376454483231,gaze_following,0
4,a_chimp,ohini,mother,m,4.511978097193703,gaze_following,0.125
4,a_chimp,riet,hand,f,42.88021902806297,gaze_following,0.875
4,a_chimp,sandra,mother,f,27.304585900068446,gaze_following,0.625
4,a_chimp,shanga,mother,f,9.574264202600958,gaze_following,0.5
4,a_chimp,tai,mother,f,18.130047912388775,gaze_following,0.375
4,b_chimp,alex,hand,m,19.575633127994525,gaze_following,0
4,b_chimp,daza,unknown,f,34.76249144421629,gaze_following,0.125
4,b_chimp,frederike,unknown,f,46.76249144421629,gaze_following,0.125
4,b_chimp,hope,mother,f,29.812457221081452,gaze_following,0.375
4,b_chimp,jeudi,unknown,f,54.76249144421629,gaze_following,0
4,b_chimp,zira,mother,f,23.342915811088297,gaze_following,0.375
4,bonobo,jasongo,mother,m,30.16290212183436,gaze_following,0.75
4,bonobo,joey,hand,m,37.79876796714579,gaze_following,0.375
4,bonobo,kasai,mother,m,7.723477070499658,gaze_following,0.5
4,bonobo,kuno,hand,m,23.84394250513347,gaze_following,0.25
4,bonobo,lexi,hand,f,21.048596851471594,gaze_following,0.125
4,bonobo,luiza,mother,f,15.67419575633128,gaze_following,0
4,bonobo,yaro,mother,m,7.452429842573579,gaze_following,0.5
4,bonobo,yasa,mother,f,23.093771389459274,gaze_following,0
4,gorilla,abeeku,mother,m,21.429158110882955,gaze_following,0
4,gorilla,diara,mother,f,6.579055441478439,gaze_following,0.125
4,gorilla,kianga,mother,f,3.8439425051334704,gaze_following,0
4,gorilla,kibara,mother,f,16.736481861738536,gaze_following,0.25
4,gorilla,kio,mother,m,2.839151266255989,gaze_following,0.125
4,gorilla,kumili,mother,f,16.709103353867214,gaze_following,0
4,orangutan,dokana,mother,f,31.690622861054074,gaze_following,0
4,orangutan,padana,mother,f,22.89390828199863,gaze_following,0.125
4,orangutan,pini,mother,f,32.27926078028747,gaze_following,0
4,orangutan,raja,mother,f,17.0403832991102,gaze_following,0
5,a_chimp,azibo,mother,m,5.49760438056126,gaze_following,0.125
5,a_chimp,bambari,mother,f,19.849418206707735,gaze_following,1
5,a_chimp,dorien,hand,f,39.97262149212868,gaze_following,0
5,a_chimp,fraukje,hand,f,44.51745379876797,gaze_following,0
5,a_chimp,frodo,mother,m,26.872005475701574,gaze_following,0
5,a_chimp,kisha,mother,f,16.61327857631759,gaze_following,0
5,a_chimp,natascha,hand,f,40.54209445585216,gaze_following,0
5,a_chimp,ohini,mother,m,4.550308008213553,gaze_following,0.3333333333333333
5,a_chimp,riet,hand,f,42.91854893908282,gaze_following,1
5,a_chimp,robert,hand,m,44.87063655030801,gaze_following,0
5,a_chimp,sandra,mother,f,27.342915811088297,gaze_following,0.75
