2 5 1 1 1 1 0 0 1 0 0 0 -99 0 1 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 0 0 0 1 0 1 1 1 0 -99 0 0 1 1 1 0 0 1 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 0 0 1 1 0 1 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 1 0 0 0 0 0 1 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
2 6 0 0 0 0 0 0 0 0 1 1 -99 1 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 1 0 0 1 0 -99 0 0 0 1 1 1 1 1 1 1 1 1 0 -99 1 1 1 0 0 1 1 1 1 0 0 1 1 -99 0 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
3 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 2 0 1 0 0 1 0 0 1 1 1 1 1 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 -99 1 0 0 0 0 0 0 0 0 0 0 -99 0 -99 1 0 0 0 0 0 0 1 0 0 0 -99 1 -99 0 0 0 0 0 0 0 -99 0 0 0 -99 0 -99 0 0 0 0 0 0 0 -99 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
3 3 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3 4 -99 0 1 1 1 0 0 0 1 0 1 1 -99 1 -99 1 1 0 0 1 1 1 0 1 0 1 -99 0 -99 0 1 0 1 1 1 1 1 1 0 0 -99 1 -99 0 0 1 1 0 1 1 0 1 0 0 -99 0 -99 1 1 1 0 1 1 1 0 0 1 1 -99 0 -99 1 0 1 0 0 0 1 0 0 0 1 -99 1 -99 1 1 1 1 1 0 1 0 0 0 1 -99 1 -99 0 0 0 1 0 1 0 1 0 0 0 -99 1 -99 1 0 1 1 1 1 0 1 1 1 0 -99 1 -99 1 0 1 1 1 1 0 1 0 1 1 -99 1 -99 1 0 0 0 0 1 1 1 0 0 0 -99 0 -99 1 0 0 0 0 0 1 0 1 1 0 -99 0
3 5 -99 1 1 1 1 1 0 0 0 0 1 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 0 0 0 1 1 0 1 1 1 -99 1 -99 0 1 0 1 0 0 0 1 1 1 1 -99 1 -99 0 0 0 0 0 0 0 0 0 0 0 -99 0 -99 1 1 1 1 1 0 0 0 0 0 1 -99 1 -99 0 0 0 0 0 0 0 0 0 0 0 -99 0 -99 0 0 1 0 0 1 0 0 1 1 1 -99 1 -99 0 0 0 0 0 0 0 -99 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
3 6 -99 0 0 0 0 0 1 1 1 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 1 1 0 1 0 0 0 0 0 -99 0 -99 1 1 1 1 1 1 0 0 0 0 1 -99 1 -99 1 0 1 0 0 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
4 1 -99 0 0 1 1 1 -99 1 -99 0 0 0 0 -99 -99 0 1 1 0 1 -99 0 -99 0 0 -99 0 -99 -99 1 1 1 0 1 -99 0 -99 0 1 -99 0 -99 -99 0 1 1 1 1 -99 0 -99 0 -99 -99 0 -99 -99 0 1 1 1 1 -99 0 -99 0 0 0 1 -99 -99 1 1 0 1 0 -99 1 -99 1 1 -99 1 -99 -99 1 1 1 1 1 -99 0 -99 0 0 -99 0 -99 -99 1 1 0 1 0 -99 0 -99 1 1 -99 1 -99 -99 1 1 1 0 0 -99 1 -99 1 1 -99 1 -99 -99 1 1 1 1 1 -99 0 -99 0 0 -99 0 -99 -99 1 1 1 0 0 -99 1 -99 1 1 -99 1 -99 -99 1 1 1 1 0 -99 0 -99 1 1 -99 1 -99
4 2 -99 1 1 1 0 0 -99 1 -99 1 1 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 0 0 0 -99 1 -99 1 1 1 0 -99 -99 0 0 0 0 0 -99 1 -99 1 -99 -99 -99 -99 -99 0 1 1 0 0 -99 1 -99 1 -99 -99 -99 -99 -99 0 1 0 0 1 -99 1 -99 1 0 1 -99 -99 -99 0 0 1 1 0 -99 1 -99 1 1 1 -99 -99 -99 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
4 3 -99 0 0 0 0 1 -99 1 -99 0 1 0 1 -99 -99 0 0 0 1 1 -99 0 -99 0 0 -99 0 -99 -99 1 0 1 0 0 -99 1 -99 1 1 -99 1 -99 -99 1 0 0 1 0 -99 1 -99 1 -99 -99 0 -99 -99 1 1 0 0 0 -99 0 -99 1 1 1 0 -99 -99 1 0 0 0 0 -99 1 -99 1 1 1 0 -99 -99 0 0 1 1 0 -99 1 -99 1 1 -99 1 -99 -99 0 0 0 1 1 -99 0 -99 0 0 -99 0 -99 -99 0 1 0 0 1 -99 0 -99 0 0 -99 0 -99 -99 1 0 1 1 0 -99 1 -99 1 1 -99 1 -99 -99 0 0 0 0 1 -99 0 -99 0 0 -99 0 -99 -99 0 0 0 0 1 -99 0 -99 0 0 -99 0 -99
4 4 -99 1 1 0 0 0 -99 1 -99 0 1 1 -99 -99 -99 1 1 1 1 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 0 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 0 1 -99 1 -99 1 1 -99 -99 -99 -99 0 0 0 1 1 -99 0 -99 1 1 -99 -99 -99 -99 1 1 1 0 0 -99 1 -99 1 1 -99 -99 -99 -99 1 1 1 1 1 -99 0 -99 1 0 -99 -99 -99 -99 0 0 1 0 1 -99 -99 -99 1 -99 -99 -99 -99 -99 0 1 1 1 1 -99 -99 -99 1 -99 -99 -99 -99 -99 0 0 1 1 1 -99 -99 -99 1 -99 -99 -99 -99 -99 1 1 1 1 1 -99 -99 -99 0 -99 -99 -99 -99
4 5 -99 1 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
4 6 -99 1 1 1 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 0 1 1 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 0 1 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
5 1 -99 1 1 1 1 1 -99 1 -99 -99 -99 1 1 1 -99 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 -99 -99 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 -99 -99 0 1 1 0 1 -99 1 -99 -99 -99 -99 1 -99 -99 1 1 1 1 1 -99 1 -99 -99 -99 1 1 1 -99 1 1 1 1 1 -99 1 -99 -99 -99 1 1 1 -99 1 0 1 1 0 -99 1 -99 -99 -99 1 0 -99 -99 1 1 1 0 1 -99 1 -99 -99 -99 -99 1 -99 -99 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 -99 -99 1 1 0 1 1 -99 1 -99 -99 -99 -99 1 -99 -99 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 -99 -99 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 -99
5 2 -99 0 0 0 0 0 -99 0 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 0 -99 -99 -99 0 0 0 -99 0 -99 0 0 0 -99 0 -99 -99 -99 -99 0 -99 -99 0 -99 0 0 0 -99 0 -99 -99 -99 -99 0 -99 -99 0 0 0 0 0 -99 0 -99 -99 -99 0 0 0 -99 0 0 0 0 0 -99 0 -99 -99 -99 0 0 0 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
5 3 -99 0 1 1 1 1 -99 0 -99 -99 -99 0 1 1 -99 0 1 1 1 0 -99 1 -99 -99 -99 -99 0 -99 -99 1 0 1 0 0 -99 0 -99 -99 -99 -99 0 -99 -99 0 1 0 1 1 -99 0 -99 -99 -99 -99 1 -99 -99 0 1 1 0 1 -99 0 -99 -99 -99 0 1 0 -99 0 0 0 1 1 -99 0 -99 -99 -99 0 1 0 -99 0 1 1 0 1 -99 0 -99 -99 -99 1 1 -99 -99 0 0 1 0 1 -99 1 -99 -99 -99 0 0 -99 -99 0 0 1 0 0 -99 0 -99 -99 -99 -99 0 -99 -99 0 0 1 1 1 -99 1 -99 -99 -99 -99 1 -99 -99 0 1 0 1 1 -99 0 -99 -99 -99 -99 0 -99 -99 0 0 1 1 1 -99 0 -99 -99 -99 -99 0 -99
5 4 -99 -99 1 1 1 1 -99 0 -99 -99 -99 1 -99 1 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 1 0 1 -99 -99 -99 -99 -99 -99 1 -99 1 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99
5 5 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 0 0 1 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 0 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
5 6 -99 -99 1 0 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 0 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 0 1 1 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
6 1 0 0 0 1 0 0 0 -99 0 -99 -99 -99 -99 0 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 0 0 0 0 0 1 0 -99 0 -99 -99 -99 -99 0 0 1 1 0 1 1 1 -99 1 -99 -99 -99 -99 1 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 0 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1
6 2 0 0 0 0 1 0 0 -99 0 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 0 0 -99 1 -99 -99 -99 -99 0 1 0 0 1 1 0 0 -99 1 -99 -99 -99 -99 0 1 0 0 1 0 0 1 -99 1 -99 -99 -99 -99 0 -99 0 0 0 1 0 -99 -99 0 -99 -99 -99 -99 -99 -99 0 0 0 0 0 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
6 3 0 0 0 1 0 0 0 -99 0 -99 -99 -99 -99 0 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 0 0 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 1 1 1 0 1 1 1 -99 1 -99 -99 -99 -99 1 1 1 1 0 1 1 0 -99 1 -99 -99 -99 -99 1 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 1 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 1 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 1 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 0
