"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Social Modifier","All Occurrence Comment","Question: Observer_22","Question: Enclosure_23"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:16:17","2020-08-28","13:16:17","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Socializing","","","Paul","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:16:22","2020-08-28","13:16:22","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","","","Paul","outdoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:01","2020-08-31","13:13:01","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","Daza","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:04","2020-08-31","13:13:04","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Socializing","Alex","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:15","2020-08-31","13:13:15","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Socializing","","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:38","2020-08-31","13:13:38","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Socializing","Jeudi","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:44","2020-08-31","13:13:44","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Socializing","Hope","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:49","2020-08-31","13:13:49","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Socializing","","","Lara","indoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:05","2020-09-01","12:55:05","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:09","2020-09-01","12:55:09","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:13","2020-09-01","12:55:13","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:16","2020-09-01","12:55:16","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:21","2020-09-01","12:55:21","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:33","2020-09-01","12:55:33","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Socializing","","","Lara","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:35","2020-09-02","13:14:35","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Invisible","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:37","2020-09-02","13:14:37","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Socializing","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:42","2020-09-02","13:14:42","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Socializing","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:48","2020-09-02","13:14:48","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Socializing","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:53","2020-09-02","13:14:53","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Invisible","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:57","2020-09-02","13:14:57","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Socializing","","","Paul","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:25","2020-09-03","13:55:25","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:33","2020-09-03","13:55:33","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:38","2020-09-03","13:55:38","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:45","2020-09-03","13:55:45","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:55","2020-09-03","13:55:55","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:56:02","2020-09-03","13:56:02","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Invisible","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:26","2020-09-04","13:33:26","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:33","2020-09-04","13:33:33","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Invisible","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:37","2020-09-04","13:33:37","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Socializing","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:41","2020-09-04","13:33:41","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Socializing","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:46","2020-09-04","13:33:46","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Invisible","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:50","2020-09-04","13:33:50","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Socializing","","","Hanna","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:17","2020-09-07","13:35:17","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:21","2020-09-07","13:35:21","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:25","2020-09-07","13:35:25","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:30","2020-09-07","13:35:30","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:33","2020-09-07","13:35:33","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:38","2020-09-07","13:35:38","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Socializing","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:15","2020-09-08","13:09:15","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:17","2020-09-08","13:09:17","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Daza","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:18","2020-09-08","13:09:18","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Frederike","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:20","2020-09-08","13:09:20","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Hope","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:23","2020-09-08","13:09:23","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Jeudi","Socializing","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:26","2020-09-08","13:09:26","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Zira","Invisible","","","Lara","outdoors"
"79","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","2020-09-09 13:13:38","2020-09-09 13:14:02","2020-09-09 13:13:40","2020-09-09","13:13:40","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Alex","Socializing","","","Paul","outdoors"
